,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year,version,name
10,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
11,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
12,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
13,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
14,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
15,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
16,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
17,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
18,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
19,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp245,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp245/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-CM4/ssp245/r1i1p1f1
20,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp585,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp585/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-CM4/ssp585/r1i1p1f1
21,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp585,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp585/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-CM4/ssp585/r1i1p1f1
22,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp585,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp585/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-CM4/ssp585/r1i1p1f1
23,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
24,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
25,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
26,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
27,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
28,CMIP,NOAA-GFDL,GFDL-ESM4,1pctCO2,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/1pctCO2/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/1pctCO2/r1i1p1f1
29,ScenarioMIP,NOAA-GFDL,GFDL-CM4,ssp585,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-CM4/ssp585/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-CM4/ssp585/r1i1p1f1
30,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
31,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
32,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
33,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
34,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
35,CMIP,NOAA-GFDL,GFDL-ESM4,abrupt-4xCO2,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/abrupt-4xCO2/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/abrupt-4xCO2/r1i1p1f1
36,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
37,CMIP,NOAA-GFDL,GFDL-ESM4,esm-hist,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-ESM4/esm-hist/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/esm-hist/r1i1p1f1
38,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
39,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
40,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
41,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
42,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
43,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp119,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp119/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp119/r1i1p1f1
44,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r3i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r3i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r3i1p1f1
45,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r2i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r2i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r2i1p1f1
46,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
47,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
48,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
49,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
50,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
51,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp370,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp370/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp370/r1i1p1f1
52,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
53,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
54,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
55,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
56,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
57,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp245,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp245/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/ssp245/r1i1p1f1
58,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
59,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
60,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
61,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
62,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
63,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp126,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp126/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp126/r1i1p1f1
64,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
65,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
66,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
67,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
68,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
69,CMIP,NOAA-GFDL,GFDL-CM4,1pctCO2,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/1pctCO2/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-CM4/1pctCO2/r1i1p1f1
70,CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/abrupt-4xCO2/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-CM4/abrupt-4xCO2/r1i1p1f1
71,CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/abrupt-4xCO2/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-CM4/abrupt-4xCO2/r1i1p1f1
72,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,hfls,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/hfls/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
73,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,hfss,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/hfss/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
74,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,rlds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/rlds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
75,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,rlus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/rlus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
76,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
77,ScenarioMIP,NOAA-GFDL,GFDL-ESM4,ssp585,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/ScenarioMIP/NOAA-GFDL/GFDL-ESM4/ssp585/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-ESM4/ssp585/r1i1p1f1
78,CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,Amon,rsus,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/abrupt-4xCO2/r1i1p1f1/Amon/rsus/gr1/v20180701/,,20180701,GFDL-CM4/abrupt-4xCO2/r1i1p1f1
79,CMIP,NOAA-GFDL,GFDL-CM4,abrupt-4xCO2,r1i1p1f1,Amon,rsds,gr1,gs://cmip6/CMIP6/CMIP/NOAA-GFDL/GFDL-CM4/abrupt-4xCO2/r1i1p1f1/Amon/rsds/gr1/v20180701/,,20180701,GFDL-CM4/abrupt-4xCO2/r1i1p1f1
80,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r1i1p1f2,Amon,rsus,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2/Amon/rsus/gr/v20180705/,,20180705,CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2
81,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r1i1p1f2,Amon,rsds,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2/Amon/rsds/gr/v20180705/,,20180705,CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2
82,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r1i1p1f2,Amon,rlus,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2/Amon/rlus/gr/v20180705/,,20180705,CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2
83,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r1i1p1f2,Amon,rlds,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2/Amon/rlds/gr/v20180705/,,20180705,CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2
84,CMIP,CNRM-CERFACS,CNRM-CM6-1,abrupt-4xCO2,r1i1p1f2,Amon,hfls,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2/Amon/hfls/gr/v20180705/,,20180705,CNRM-CM6-1/abrupt-4xCO2/r1i1p1f2
